train_acc=	0.8772767289445368	 test_acc=	0.6444557477110885
train_acc=	0.8868140467573119	 test_acc=	0.7711871038422412
train_acc=	0.9014477159346571	 test_acc=	0.8636826042726348
train_acc=	0.8597769734911475	 test_acc=	0.8457234525393224
train_acc=	0.9586814046757312	 test_acc=	0.9496048204084827
train_acc=	0.8362809351462389	 test_acc=	0.772869551608107
train_acc=	0.9144478137533014	 test_acc=	0.7423898583613742
train_acc=	0.9105252861195344	 test_acc=	0.905782925111511
train_acc=	0.9591802797613225	 test_acc=	0.9470615854135691
train_acc=	0.9507385307639636	 test_acc=	0.8961968855152985
train_acc=	0.944429228210897	 test_acc=	0.9063698254949527
train_acc=	0.952655776190942	 test_acc=	0.943579309805149
train_acc=	0.9513450063582118	 test_acc=	0.9193207606228969
train_acc=	0.9489582314389122	 test_acc=	0.96862039283199
train_acc=	0.9641201212951188	 test_acc=	0.9711636278269035
