train_acc=	0.6982979555903355	 test_acc=	0.5488301119023398
train_acc=	0.695069940330627	 test_acc=	0.7737303388371547
train_acc=	0.8310182920864717	 test_acc=	0.7537365991079115
train_acc=	0.6485865205908247	 test_acc=	0.5694107520150247
train_acc=	0.7045094394991686	 test_acc=	0.6399561781047031
train_acc=	0.6526655580553653	 test_acc=	0.5465998904452618
train_acc=	0.7998434901692263	 test_acc=	0.6202363252210659
train_acc=	0.7032573608529786	 test_acc=	0.576570936693012
train_acc=	0.7190355081678568	 test_acc=	0.6042335080992253
train_acc=	0.7478039714369559	 test_acc=	0.619453791376477
train_acc=	0.7774430206397339	 test_acc=	0.6147977150011738
train_acc=	0.7799960872542306	 test_acc=	0.6204710853744424
train_acc=	0.825442629365157	 test_acc=	0.6682447765865873
